SN,TestTime,MAC,TotalStatus,打开串口,读取蓝牙地址,读取软件版本,读取触摸值,远距离佩戴测试,近距离佩戴测试,关闭串口
,,,,NA,NA,AM-W1-NTG-BD-1.0.1.009,NA,50,150,NA
,,,,NA,NA,,NA,150,250,NA
,20191112171241,Fail,Fail,Pass,Fail,AM-W1-NTG-BD-1.0.1.012,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,Fail,Fail,Pass
,20191112171205,Fail,Fail,Pass,Fail,AM-W1-NTG-BD-1.0.1.012,Fail,Fail,Pass
,20191112171229,Fail,Fail,Pass,Fail,AM-W1-NTG-BD-1.0.1.012,Fail,Fail,Pass
,20191112171221,Fail,Fail,Pass,Fail,AM-W1-NTG-BD-1.0.1.012,Fail,Fail,Pass
,20191112171210,111122333369,Fail,Pass,111122333369,AM-W1-NTG-BD-1.0.1.012,Fail,Fail,Pass
,20191112171211,111122333369,Fail,Pass,111122333369,AM-W1-NTG-BD-1.0.1.012,90,0,Pass
,20191112171228,111122333369,Fail,Pass,111122333369,AM-W1-NTG-BD-1.0.1.012,0,0,Pass
,20191112171254,111122333369,Fail,Pass,111122333369,AM-W1-NTG-BD-1.0.1.012,446,446,Pass
,20191112171253,111122333369,Fail,Pass,111122333369,AM-W1-NTG-BD-1.0.1.012,0,0,Pass
,20191112171201,111122333369,Fail,Pass,111122333369,AM-W1-NTG-BD-1.0.1.012,0,69,Pass
