SN,TestTime,MAC,TotalStatus,Open_MT8852,Run_MT8852_Script,MT8852_Read_BD_Address,DUT_2402_Power,DUT_2441_Power,DUT_2480_Power,DUT_2402_Sensitivity,DUT_2441_Sensitivity,DUT_2480_Sensitivity,DUT_InitCarrier,Closed_MT8852
,,,,NA,NA,NA,-4,-4,-4,0,0,0,-25,NA
,,,,NA,NA,NA,-4,-4,-4,0,0,0,-25,NA
,20190606090615,E09DFA34A61C,Fail,Pass,Pass,E09DFA34A61C,6.77,5.68,3.93,0,0,0,-10.5,Pass
,20190606090607,E09DFA34A61C,Pass,Pass,Pass,E09DFA34A61C,6.78,5.68,3.93,0,0,0,-10.8,Pass
,20190606090623,E09DFA34A61C,Fail,Pass,Pass,E09DFA34A61C,0,0,0,0,0,0,-10.6,Pass
,20190606090641,E09DFA34A61C,Fail,Pass,Pass,E09DFA34A61C,0,0,0,0,0,0,-10.9,Pass
,20190606090610,E09DFA34A61C,Fail,Pass,Pass,E09DFA34A61C,0,0,0,0,0,0,-10.6,Pass
,20190606090630,E09DFA34A61C,Pass,Pass,Pass,E09DFA34A61C,6.83,5.73,3.97,0,0,0,-10,Pass
,20190606090640,E09DFA34A61C,Pass,Pass,Pass,E09DFA34A61C,6.83,5.73,3.98,0,0,0,-10.4,Pass
,20190606090612,E09DFA34A61C,Pass,Pass,Pass,E09DFA34A61C,6.84,5.74,3.99,0,0,0,-10.4,Pass
,20190606090656,E09DFA34A61C,Pass,Pass,Pass,E09DFA34A61C,6.83,5.73,3.98,0,0,0,-10.5,Pass
,20190606090610,E09DFA34A61C,Fail,Pass,Pass,E09DFA34A61C,0,0,0,0,0,0,-10.4,Pass
,20190606090634,E09DFA34A61C,Pass,Pass,Pass,E09DFA34A61C,6.8,5.71,3.98,0,0,0,-10.3,Pass
,20190606100611,E09DFA34A61C,Pass,Pass,Pass,E09DFA34A61C,6.82,5.72,3.98,0,0,0,-10.4,Pass
,20190606100638,E09DFA34A61C,Pass,Pass,Pass,E09DFA34A61C,6.81,5.73,3.97,0,0,0,-10.6,Pass
,20190606100650,E09DFA34A61C,Pass,Pass,Pass,E09DFA34A61C,6.81,5.71,3.97,0,0,0,-10.4,Pass
,20190606130647,,Fail,Pass,Fail,,,,,,,,,,,,,
,20190606130630,,Fail,Pass,Fail,,,,,,,,,,,,,
,20190606140625,,Fail,Fail,,,,,,,,,,,,,,,,,,
,20190606140645,,Fail,Fail,,,,,,,,,,,,,,,,,,
,20190606140642,,Fail,Pass,Pass,B816_V10,CM70-L-BD 1.0.0.104.4,,,,,,,,,,,,,,,
,20190606140616,,Fail,Pass,Pass,B816_V10,CM70-L-BD 1.0.0.104.4,Pass,Pass,Fail,,,,,,,,,,,,
SYN01,20190606140610,,Fail,Pass,Pass,B816_V10,CM70-L-BD 1.0.0.102,,,,,,,,,,,,,,,
SYN0C1903013631,20190606140619,,Fail,Fail,,,,,,,,,,,,,,,,,,
SYN0C1903013631,20190606140645,111122333351,Pass,Pass,Pass,B816_V10,CM70-L-BD 1.0.0.104.4,Pass,Pass,SYN0C1903013631,111122333351,Pass,华为黑色,Pass,华为中文,Pass,3.977,844,用户模式,用户模式,Pass,Pass
,20190606170653,,Fail,Pass,Pass,Pass,Pass,-970.181,,,,,,,,,,,,,,,,,,,,,,,,,
,20190606170605,,Fail,Pass,Pass,Pass,Pass,-933.45,Pass,3.80501,-45.1778,Pass,Fail,,,,,,,,,,,,,,,,,,,,
,20190606170607,,Fail,Pass,Pass,Pass,3.324,-931.577,Pass,3.80497,-64.4332,Pass,Fail,,,,,,,,,,,,,,,,,,,,
